,id,genero,carro,bens_propriedade,filhos,renda_anual,tipo_renda,escolaridade,estado_civil,estilo_vida,contar_aniverisario,desempregado,celular,telefone_comercial,telefone,email_id,tipo_ocupação,tamanho_familia,status
551,5089137,F,Y,N,0,202500.0,Associado Comercial,Ensino medio,Uniao Estavel,Com os pais,-14228.0,-5330,1,0,1,0,Prefiro não informar,2,0
552,5065601,M,N,Y,0,157500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-20867.0,-1266,1,0,1,0,Funcionario,2,0
553,5112833,F,N,Y,1,90000.0,CLT/PJ,Ensino medio,Divorciado,Com os pais,-13200.0,-1017,1,0,1,1,Vendas,2,0
554,5024636,F,N,Y,0,172243.04,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19922.0,-1128,1,0,0,0,Prefiro não informar,2,0
555,5050549,M,N,N,2,225000.0,CLT/PJ,Ensino superior,Uniao Estavel,Casa/Apartamento,-16768.0,-3088,1,1,0,0,Funcionario,4,0
556,5065763,F,N,Y,0,90000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-14746.0,-693,1,0,0,0,Prefiro não informar,1,0
557,5089269,F,N,N,0,72000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-18799.0,-1466,1,1,0,0,Limpeza,1,0
558,5061207,M,Y,Y,14,225000.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-17754.0,-1689,1,0,0,0,Motorista,15,0
559,5028684,M,N,Y,0,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-9582.0,-3003,1,0,0,1,Funcionario,2,0
560,5028737,M,N,Y,0,360000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-12483.0,-4039,1,0,0,0,Gerente,2,0
561,5113406,M,Y,Y,0,450000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-10837.0,-588,1,0,0,1,Vendas,1,0
562,5025741,F,Y,N,0,216000.0,CLT/PJ,Ensino superior,Casado,Apartamento municipal,-11974.0,-282,1,0,1,0,Vendas,2,0
563,5045992,F,N,Y,0,157500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-15256.0,-4491,1,0,0,0,Funcionario,2,0
564,5054453,M,Y,Y,0,315000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-17914.0,-1155,1,0,0,0,Funcionario,2,0
565,5024586,F,Y,Y,2,315000.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-12348.0,-1220,1,0,0,0,Gerente,4,0
566,5090701,F,N,N,0,594000.0,Pensionista,Ensino superior,Solteiro,Apartamento municipal,-17387.0,365243,1,0,0,0,Prefiro não informar,1,0
567,5091929,F,Y,N,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-18197.0,-657,1,0,0,0,Prefiro não informar,2,0
568,5149034,F,N,Y,0,180000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-17483.0,-1203,1,0,0,0,Core staff,2,0
569,5114114,M,Y,N,0,157500.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-17054.0,-712,1,0,1,0,Segurança,1,0
570,5142579,F,Y,Y,1,234000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-20668.0,-2844,1,0,0,0,Prefiro não informar,2,0
571,5046035,F,Y,Y,0,99000.0,Pensionista,Ensino medio,Uniao Estavel,Casa/Apartamento,-21527.0,365243,1,0,0,0,Prefiro não informar,2,0
572,5050756,M,Y,N,0,225000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-18058.0,-4031,1,1,0,0,Motorista,2,0
573,5047853,M,Y,Y,1,292500.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-12569.0,-3322,1,0,0,0,Prefiro não informar,3,0
574,5009790,F,N,N,0,198000.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-22002.0,365243,1,0,1,0,Prefiro não informar,1,0
575,5135819,F,N,Y,0,90000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-19482.0,-2878,1,0,0,0,Funcionario,2,0
576,5092287,F,N,Y,0,247500.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-22107.0,365243,1,0,0,0,Prefiro não informar,2,0
577,5105743,M,Y,N,2,112500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,,-6693,1,1,1,0,Tech,4,0
578,5028280,F,N,N,1,157500.0,Associado Comercial,Superior incompleto,Casado,Com os pais,-11941.0,-2760,1,0,0,0,Prefiro não informar,3,0
579,5095896,F,N,N,1,112500.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-16018.0,-2532,1,1,1,0,Gerente,3,0
580,5024352,M,Y,Y,0,585000.0,Associado Comercial,Ensino medio,Casado,Com os pais,-16653.0,-1646,1,0,0,0,Motorista,2,0
581,5100027,F,Y,N,0,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19317.0,-11542,1,0,0,0,Medicina,2,0
582,5028337,F,Y,N,1,225000.0,CLT/PJ,Ensino superior,Solteiro,Com os pais,-13861.0,-5408,1,0,0,0,Funcionario,2,0
583,5090788,F,Y,Y,1,225000.0,Associado Comercial,Ensino medio,Divorciado,Casa/Apartamento,-10909.0,-1374,1,0,0,0,Gerente,2,0
584,5046126,F,N,Y,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-20301.0,-3092,1,1,1,0,Gerente,2,0
585,5092265,M,N,Y,0,112500.0,CLT/PJ,Ensino medio,Uniao Estavel,Casa/Apartamento,-17837.0,-351,1,0,0,0,Segurança,2,0
586,5143319,F,Y,Y,0,112500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20838.0,365243,1,0,0,0,Prefiro não informar,2,0
587,5114354,M,Y,N,0,180000.0,Associado Comercial,Ensino medio,Casado,Apartamento municipal,-9810.0,-2993,1,1,0,0,Prefiro não informar,2,0
588,5117248,F,N,Y,2,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-12974.0,-2379,1,0,0,0,Funcionario,4,0
589,5024386,F,N,N,0,117000.0,CLT/PJ,Ensino medio,Casado,Apartamento municipal,-13494.0,-1281,1,0,0,0,Vendas,2,0
590,5026178,M,Y,Y,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19171.0,-7804,1,1,0,0,Funcionario,2,0
591,5033439,M,Y,N,2,270000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-11723.0,-3002,1,0,1,0,Prefiro não informar,4,0
592,5089320,F,Y,N,0,135000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-11616.0,-825,1,1,1,1,Tech,2,0
593,5053872,M,Y,Y,1,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11627.0,-2128,1,0,0,0,Prefiro não informar,3,0
594,5091735,F,Y,Y,0,243000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-14716.0,-2057,1,0,0,0,Vendas,1,0
595,5105791,M,N,N,0,121500.0,Servidor do Estado,Superior incompleto,Solteiro,Casa/Apartamento,-8947.0,-1611,1,1,0,0,Funcionario,1,0
596,5125928,M,N,Y,1,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11729.0,-652,1,0,0,0,Funcionario,3,0
597,5115662,M,Y,Y,0,225000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-15994.0,-2537,1,0,1,0,Vendas,1,0
598,5029256,M,Y,Y,2,225000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13456.0,-992,1,0,0,0,Motorista,4,0
599,5136029,M,Y,N,0,112500.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-19532.0,-2331,1,0,0,0,Funcionario,2,0
600,5037157,F,N,Y,0,157500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22861.0,365243,1,0,1,0,Prefiro não informar,2,0
601,5046531,M,Y,N,0,202500.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-20195.0,365243,1,0,0,0,Prefiro não informar,2,0
602,5023177,F,N,Y,1,337500.0,CLT/PJ,Ensino medio,Uniao Estavel,Casa/Apartamento,-17738.0,-4710,1,1,1,0,Funcionario,3,0
603,5021967,F,N,N,1,103500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11720.0,-1191,1,0,0,0,Vendas,3,0
604,5135530,F,Y,Y,0,99000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21014.0,365243,1,0,0,0,Prefiro não informar,2,0
605,5146534,F,Y,N,1,67500.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-15151.0,-1162,1,0,0,0,Core staff,3,0
606,5126101,F,N,Y,0,112500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21042.0,365243,1,0,1,0,Prefiro não informar,2,0
607,5088161,F,N,Y,0,270000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-12922.0,-923,1,0,0,0,Core staff,1,0
608,5100394,M,N,Y,1,315000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-12287.0,-3900,1,0,0,0,Core staff,3,0
609,5079035,F,N,Y,0,135000.0,Pensionista,Ensino fundamental,Casado,Casa/Apartamento,-22569.0,365243,1,0,0,0,Prefiro não informar,2,0
610,5095631,M,Y,N,1,180000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-11178.0,-219,1,0,0,0,Motorista,3,0
611,5113647,F,N,Y,0,225000.0,CLT/PJ,Superior incompleto,Casado,Casa/Apartamento,-12262.0,-223,1,0,0,1,Gerente,2,0
612,5046336,F,N,N,1,85500.0,CLT/PJ,Ensino medio,Uniao Estavel,Casa/Apartamento,-10217.0,-900,1,1,0,0,Contador,3,0
613,5028781,F,N,Y,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15836.0,-3034,1,0,0,0,Prefiro não informar,2,0
614,5125730,F,Y,Y,1,119700.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13058.0,-3329,1,0,1,0,Prefiro não informar,3,0
615,5023724,M,Y,N,1,495000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10261.0,-235,1,0,1,0,Funcionario,3,0
616,5116369,M,N,Y,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19511.0,-3503,1,0,0,0,Motorista,2,0
617,5062214,F,N,Y,2,153000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-13283.0,-1324,1,0,0,0,Contador,4,0
618,5009023,F,N,Y,2,216000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-15444.0,-3112,1,0,0,1,Prefiro não informar,4,0
619,5029191,F,N,Y,0,202500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,,-2959,1,0,0,0,Vendas,2,0
620,5028946,F,N,Y,0,90000.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-17420.0,-234,1,0,0,0,Prefiro não informar,2,0
621,5068470,F,N,N,1,108000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-15150.0,-719,1,0,0,0,Medicina,3,0
622,5045828,F,N,Y,0,270000.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-22340.0,365243,1,0,0,0,Prefiro não informar,2,0
623,5095930,F,N,N,0,76500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20592.0,365243,1,0,1,0,Prefiro não informar,2,0
624,5090049,F,N,Y,0,69372.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15887.0,-217,1,1,1,0,Funcionario,2,0
625,5067730,F,N,Y,1,135000.0,Associado Comercial,Superior incompleto,Casado,Casa/Apartamento,-10288.0,-2616,1,1,1,0,Gerente,3,0
626,5092239,F,N,N,0,117000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-20754.0,-2330,1,0,0,0,Prefiro não informar,2,0
627,5105560,F,N,Y,0,202500.0,Associado Comercial,Ensino medio,Uniao Estavel,Casa/Apartamento,-16817.0,-4410,1,0,0,1,Vendas,2,0
628,5099914,F,N,Y,2,126000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10020.0,-1587,1,1,1,0,Vendas,4,0
629,5053032,F,N,Y,0,135000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20755.0,365243,1,0,0,0,Prefiro não informar,2,0
630,5150038,M,N,N,0,180000.0,CLT/PJ,Ensino medio,Solteiro,Com os pais,-12784.0,-1537,1,0,0,0,Motorista,1,0
631,5053678,F,Y,Y,0,225000.0,Associado Comercial,Ensino medio,Solteiro,Casa/Apartamento,-12075.0,-1430,1,0,1,0,Tech,1,0
632,5087538,M,N,Y,0,81000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-9874.0,-1928,1,0,1,0,Funcionario,1,0
633,5050440,F,Y,Y,1,157500.0,CLT/PJ,Superior incompleto,Uniao Estavel,Casa/Apartamento,-13046.0,-2753,1,0,0,0,Prefiro não informar,3,0
634,5096670,F,N,N,0,90000.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-21440.0,365243,1,0,1,0,Prefiro não informar,1,0
635,5061611,M,Y,Y,1,225000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11378.0,-867,1,0,1,0,Motorista,3,0
636,5065342,F,N,Y,0,157500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22481.0,365243,1,0,1,0,Prefiro não informar,2,0
637,5041066,F,N,Y,0,103500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-17461.0,-2134,1,0,0,0,Vendas,1,0
638,5105819,M,Y,N,2,202500.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-11716.0,-460,1,0,0,0,Gerente,4,0
639,5135460,F,N,Y,3,37800.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-13014.0,365243,1,0,0,0,Prefiro não informar,5,0
640,5009319,F,Y,N,0,135000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20140.0,365243,1,0,1,1,Prefiro não informar,2,0
641,5091006,F,N,Y,0,157500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-17211.0,-3232,1,0,0,0,Funcionario,2,0
642,5050852,M,N,N,0,180000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-9488.0,-1505,1,0,0,0,Tech,1,0
643,5117202,F,N,Y,0,135000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-13530.0,-95,1,0,0,0,Vendas,1,0
644,5074739,M,N,Y,1,225000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13198.0,-3690,1,0,0,0,Core staff,3,0
645,5009472,F,N,N,0,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19702.0,-9870,1,1,1,0,Prefiro não informar,2,0
646,5135378,F,N,Y,0,387000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-20082.0,-4979,1,0,0,0,Vendas,2,0
647,5135489,M,Y,Y,2,225000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10380.0,-3396,1,0,0,0,Funcionario,4,0
648,5067016,M,N,Y,0,225000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-9926.0,-461,1,0,0,0,Motorista,1,0
649,5024097,F,Y,N,0,126000.0,Servidor do Estado,Superior incompleto,Solteiro,Casa/Apartamento,-11978.0,-5206,1,1,0,0,Core staff,1,0
650,5008865,F,Y,Y,2,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15761.0,-3173,1,0,0,0,Funcionario,4,0
651,5116640,F,N,Y,1,202500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15804.0,-732,1,0,0,1,Prefiro não informar,3,0
652,5089770,M,Y,Y,2,225000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10796.0,-2531,1,1,0,0,Funcionario,4,0
653,5009118,F,N,N,0,157500.0,Associado Comercial,Ensino superior,Divorciado,Com os pais,-15737.0,-432,1,0,0,0,Prefiro não informar,1,0
654,5042296,M,Y,Y,1,202500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15207.0,-2102,1,1,1,0,Motorista,3,0
655,5010185,M,N,N,1,247500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-16797.0,-6583,1,0,1,0,Funcionario,2,0
656,5090509,M,Y,Y,0,225000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-10791.0,-156,1,0,0,0,Gerente,2,0
657,5113006,M,Y,N,1,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19584.0,-2199,1,0,0,0,Funcionario,3,0
658,5026368,M,N,Y,1,112500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13682.0,-5460,1,1,1,0,Prefiro não informar,3,0
659,5095905,F,N,N,0,135000.0,Servidor do Estado,Ensino medio,Solteiro,Casa/Apartamento,-15429.0,-1589,1,0,0,0,Core staff,1,0
660,5113440,F,N,Y,0,207000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-18617.0,-2506,1,0,0,0,Cozinha,1,0
661,5069289,F,N,Y,0,270000.0,Associado Comercial,Superior incompleto,Casado,Casa/Apartamento,-14783.0,-3397,1,0,0,0,Core staff,2,0
662,5135938,F,Y,N,2,315000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15621.0,-3792,1,0,0,0,Vendas,4,0
663,5118026,F,N,N,0,315000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-13630.0,-3230,1,0,1,0,Tech,2,0
664,5053524,F,N,Y,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14762.0,-2464,1,0,1,0,Gerente,2,0
665,5010567,F,Y,Y,0,121500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-10145.0,-1682,1,0,0,1,Vendas,2,0
666,5046003,F,N,Y,1,225000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-15039.0,-3334,1,0,1,0,Serviço Privado,2,0
667,5118225,M,Y,N,0,225000.0,CLT/PJ,Ensino medio,Uniao Estavel,Apartamento escritório,-20858.0,-3110,1,0,0,0,Funcionario,2,0
668,5036187,F,Y,Y,1,157500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20661.0,365243,1,0,1,0,Prefiro não informar,3,0
669,5050635,F,N,N,0,225000.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-13556.0,-2966,1,0,0,0,Gerente,2,0
670,5067444,F,Y,Y,0,135000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22880.0,365243,1,0,0,0,Prefiro não informar,2,0
671,5088805,M,Y,Y,0,225000.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-13718.0,-3694,1,1,1,0,Tech,2,0
672,5117331,F,Y,Y,0,270000.0,Associado Comercial,Ensino medio,Divorciado,Casa/Apartamento,-15027.0,-2257,1,0,1,0,Vendas,1,0
673,5045113,F,N,Y,0,202500.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-21126.0,365243,1,0,0,0,Prefiro não informar,1,0
674,5067281,M,N,Y,1,135000.0,CLT/PJ,Ensino medio,Uniao Estavel,Casa/Apartamento,-13233.0,-2728,1,0,0,0,Prefiro não informar,3,0
675,5137385,F,N,N,0,112500.0,Pensionista,Ensino medio,Uniao Estavel,Casa/Apartamento,-23272.0,365243,1,0,1,0,Prefiro não informar,2,0
676,5066832,F,Y,Y,0,157500.0,Pensionista,Ensino fundamental,Casado,Casa/Apartamento,-21739.0,365243,1,0,0,0,Prefiro não informar,2,0
677,5041520,M,Y,Y,0,450000.0,Associado Comercial,Ensino superior,Divorciado,Casa/Apartamento,-16169.0,-855,1,1,1,0,Prefiro não informar,1,0
678,5023092,F,N,N,0,202500.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-16868.0,-4161,1,0,0,0,Funcionario,1,0
679,5079016,M,Y,Y,2,900000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-9889.0,-1000,1,0,0,0,Gerente,4,0
680,5035682,F,Y,Y,0,135000.0,CLT/PJ,Ensino medio,Uniao Estavel,Casa/Apartamento,-16505.0,-8377,1,0,0,0,Funcionario,2,0
681,5139761,M,Y,Y,0,337500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-23711.0,-7494,1,0,0,0,Funcionario,2,0
682,5041681,F,N,N,0,94500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,,365243,1,0,1,0,Prefiro não informar,2,0
683,5033906,M,Y,Y,0,90000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-18351.0,365243,1,0,0,0,Prefiro não informar,2,0
684,5029251,M,N,Y,0,157500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-14023.0,-4280,1,1,0,0,Funcionario,2,0
685,5091824,M,N,Y,0,270000.0,Associado Comercial,Ensino medio,Solteiro,Casa/Apartamento,-14638.0,-5891,1,0,0,0,Funcionario,1,0
686,5132569,F,N,Y,1,112500.0,Associado Comercial,Ensino medio,Uniao Estavel,Casa/Apartamento,-14934.0,-1350,1,0,1,0,Vendas,3,0
687,5021490,M,N,Y,0,135000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-10682.0,-609,1,0,1,0,Vendas,1,0
688,5035859,F,N,Y,0,270000.0,Associado Comercial,Ensino medio,Solteiro,Casa/Apartamento,-21185.0,-2381,1,0,0,0,Contador,1,0
689,5022025,M,Y,Y,0,112500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-9952.0,-1613,1,0,0,0,Prefiro não informar,1,0
690,5116613,M,N,Y,0,225000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-11808.0,-3533,1,0,0,0,Prefiro não informar,2,0
691,5115884,F,N,Y,0,54000.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-24507.0,365243,1,0,0,0,Prefiro não informar,2,0
692,5010303,F,N,Y,0,189000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-20233.0,-6218,1,1,1,0,Prefiro não informar,2,0
693,5142496,F,Y,Y,1,135000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-15481.0,-2874,1,0,0,0,Serviço Privado,3,0
694,5046398,F,N,Y,0,157500.0,Pensionista,Ensino medio,Solteiro,Casa/Apartamento,-24216.0,365243,1,0,0,0,Prefiro não informar,1,0
695,5125585,F,N,Y,0,121500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22571.0,365243,1,0,1,0,Prefiro não informar,2,0
696,5113302,M,N,Y,1,180000.0,CLT/PJ,Ensino superior,Casado,Com os pais,-15670.0,-1654,1,0,0,0,Cozinha,3,0
697,5139321,F,N,Y,0,121500.0,Pensionista,Ensino superior,Viuvo,Casa/Apartamento,-24231.0,365243,1,0,0,0,Prefiro não informar,1,0
698,5053918,F,Y,N,0,225000.0,CLT/PJ,Ensino superior,Uniao Estavel,Casa/Apartamento,-14438.0,-2433,1,0,0,0,Gerente,2,0
699,5067102,F,N,N,0,180000.0,Associado Comercial,Ensino medio,Solteiro,Apartamento municipal,-16761.0,-4534,1,0,0,0,Vendas,1,0
700,5022118,M,N,Y,0,315000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19686.0,-1131,1,0,0,0,Funcionario,2,0
701,5022954,M,Y,Y,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-18293.0,-521,1,1,0,0,Prefiro não informar,2,0
702,5047667,F,N,N,0,90000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-8710.0,-522,1,0,0,0,Prefiro não informar,2,0
703,5091718,F,Y,Y,0,90000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-14116.0,-2269,1,0,0,0,Medicina,2,0
704,5009586,F,N,N,0,45000.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-14374.0,-798,1,0,1,0,Vendas,1,0
705,5097170,M,Y,Y,0,180000.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-9570.0,-2620,1,0,0,0,Motorista,2,0
706,5022015,M,Y,Y,0,112500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-9952.0,-1613,1,0,0,0,Prefiro não informar,1,0
707,5062594,M,Y,Y,1,135000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-8972.0,-145,1,0,0,1,Core staff,3,0
708,5028726,M,N,Y,0,360000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-12483.0,-4039,1,0,0,0,Gerente,2,0
709,5033831,M,Y,Y,0,135000.0,CLT/PJ,Ensino superior,Uniao Estavel,Casa/Apartamento,-19322.0,-663,1,1,1,0,Funcionario,2,0
710,5046086,F,Y,Y,0,99000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-21030.0,-2299,1,0,0,0,Prefiro não informar,2,0
711,5135946,M,N,Y,0,270000.0,CLT/PJ,Ensino superior,Solteiro,Casa/Apartamento,-15222.0,-3153,1,0,1,0,Funcionario,1,0
712,5149592,F,N,Y,0,157500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-12289.0,-1812,1,0,1,0,Core staff,2,0
713,5024103,M,N,Y,0,222626.83,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-20185.0,-2589,1,0,0,0,Segurança,2,0
714,5009845,M,Y,N,0,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15901.0,-130,1,1,0,0,Segurança,2,0
715,5117716,M,Y,N,0,315000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-16675.0,-5056,1,1,1,0,Motorista,2,0
716,5096169,F,N,N,0,112500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-19601.0,-796,1,0,0,0,Tech,2,0
717,5139823,M,N,Y,0,108000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15997.0,-7341,1,1,1,0,Funcionario,2,0
718,5067542,F,N,Y,0,180000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-21180.0,-2728,1,0,0,0,Prefiro não informar,2,0
719,5090871,F,N,N,2,225000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14172.0,-1130,1,0,0,0,Medicina,4,0
720,5033729,M,Y,Y,0,90000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-12019.0,-5436,1,1,1,0,Funcionario,2,0
721,5037212,M,Y,Y,0,292500.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-12678.0,-2368,1,0,0,0,Tech,2,0
722,5116319,F,N,Y,2,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14212.0,-1889,1,0,0,0,Funcionario,4,0
723,5146318,F,N,Y,0,135000.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-14760.0,-1315,1,0,0,0,Prefiro não informar,1,0
724,5042082,F,Y,N,0,315000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-19495.0,-1678,1,0,1,0,Contador,2,0
725,5091416,F,N,Y,0,225000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-16202.0,-2939,1,1,1,0,Gerente,2,0
726,5041675,F,Y,Y,1,333000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-11525.0,-1616,1,0,0,0,Gerente,3,0
727,5048425,F,N,Y,0,171000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-19881.0,-8405,1,0,1,0,Contador,1,0
728,5145965,F,N,N,2,130500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15436.0,-3476,1,0,0,0,Vendas,4,0
